YearMonth,NoOfEvents,GoldStein,ToneCount,Actor1CountryCode,Actor2CountryCode
201608,1,0,1.32860938883968,ABW,NLD
201608,1,1,1.16279069767442,AFG,AFR
201608,35,2.4199999999999995,-3.8968525925645769,AFG,AUS
201608,1,1.9,4.47761194029851,AFG,AZE
201608,10,3.4,-0.40548657242045588,AFG,BEL
201608,7,3.1428571428571428,-0.92860174565783582,AFG,BLR
201608,5,0.82,-2.0289699118198223,AFG,CAN
201608,1,2.8,0.855745721271389,AFG,CHE
201608,44,0.11818181818181808,-0.65780780366276048,AFG,CHN
201608,12,0.88333333333333341,-4.24911538169041,AFG,DEU
201608,1,4,-1.7156862745098,AFG,DNK
201608,2,-9,-6.72043010752688,AFG,ECU
201608,1,2.8,5.42168674698795,AFG,EGY
201608,1,1.9,-1.31702728127939,AFG,ESP
201608,2,3,6.25,AFG,EST
201608,11,5.9181818181818189,-1.4655181052496482,AFG,EUR
201608,12,1.6166666666666665,-4.423428330415125,AFG,FRA
201608,12,2.1,-0.22119634045808159,AFG,GBR
201608,1,-2,-7.0362473347548,AFG,GHA
201608,17,0.8411764705882353,-1.3976855130466452,AFG,IND
201608,125,1.9264000000000003,-1.0626617073005138,AFG,IRN
201608,1,1,-1.26050420168067,AFG,IRQ
201608,2,2.65,-5.28700906344411,AFG,ISR
201608,12,2.2833333333333332,-1.0340730872054138,AFG,JPN
201608,1,3.4,4.28849902534113,AFG,KAZ
201608,13,2.8461538461538463,-0.1005475804047568,AFG,KGZ
201608,2,-2,-1.92572214580467,AFG,LBR
201608,4,1,-3.10408594575555,AFG,MDV
201608,1,0,1.37524557956778,AFG,MEX
201608,1,7,2.27272727272727,AFG,NOR
201608,2,1,-1.55172413793104,AFG,NPL
201608,529,-0.11550094517958419,-3.7730557474569251,AFG,PAK
201608,5,2.8,4.7065886982920979,AFG,POL
201608,3,-0.40000000000000008,-6.5779937453069337,AFG,QAT
201608,43,0.25813953488372082,-3.4863780718607642,AFG,RUS
201608,4,0.975,-4.3564097571829876,AFG,SAS
201608,132,-0.12727272727272732,-2.6150185967695667,AFG,SAU
201608,4,-5,-4.9469964664311,AFG,SDN
201608,5,0.8,-3.3190601559783381,AFG,SYR
201608,14,1.3071428571428572,-2.826069812030894,AFG,TJK
201608,1,0.4,-2.08333333333333,AFG,TUN
201608,12,1.2333333333333332,1.4836652936441148,AFG,TUR
201608,414,-0.50314009661835746,-3.7778881645626736,AFG,USA
201608,8,1.25,-3.1619264829822376,AFG,UZB
201608,19,-3,-3.3069148765310823,AFG,WST
201608,2,1,-1.48011100832562,AFG,YEM
201608,1,1,1.16279069767442,AFR,AFG
201608,7,3.1999999999999997,1.1081255811934947,AFR,AGO
201608,2,2.8,-0.855753441960345,AFR,ARM
201608,1,6,2.71565495207668,AFR,AUS
201608,8,3,-3.5522113932648063,AFR,BDI
201608,2,3,-0.4360408274999,AFR,BEL
201608,5,2.44,0.034154329990145983,AFR,BEN
201608,1,1,-1.0462074978204,AFR,BGD
201608,1,9,-7.26392251815981,AFR,BRA
201608,5,2.56,-2.7587924679854838,AFR,BWA
201608,8,3.1750000000000003,2.5004978106622349,AFR,CAN
201608,1,-4.4,-5.70902394106814,AFR,CHE
201608,24,2.7833333333333332,0.17610417614539128,AFR,CHN
201608,7,3.9428571428571426,9.0870681789175674,AFR,CIV
201608,4,2.7,-0.95008246132847729,AFR,CMR
201608,8,-2.05,-2.4969423553504217,AFR,COD
201608,2,8,4.15549597855228,AFR,COL
201608,2,3,-1.16731517509727,AFR,CYP
201608,11,1.009090909090909,-1.1240446777756237,AFR,DEU
201608,2,1,4.38957475994513,AFR,DJI
201608,3,7.4000000000000012,3.0849157286401834,AFR,DNK
201608,2,0,-1.2987012987013,AFR,DZA
201608,15,2.6533333333333333,-0.39045197013968586,AFR,EGY
201608,31,2.7612903225806451,0.37567376463574037,AFR,ETH
201608,5,1.3200000000000003,-1.290631990191258,AFR,EUR
201608,23,-0.58260869565217388,-0.40172285316064088,AFR,FRA
201608,24,0.94166666666666654,-1.5767853370019083,AFR,GAB
201608,21,0.69047619047619035,0.73560260795485155,AFR,GBR
201608,33,1.6848484848484848,4.2547379986432716,AFR,GHA
201608,12,4.833333333333333,-4.1275452947490177,AFR,GIN
201608,1,-2,-4.27892234548336,AFR,GNB
201608,6,4.3999999999999995,5.1184856200398725,AFR,GNQ
201608,1,-2,-1.919795221843,AFR,GUY
201608,6,-1.3333333333333333,-2.4565049286460119,AFR,IDN
201608,4,2.8,0.85577931879358249,AFR,IND
201608,5,2.8,1.989091180528596,AFR,IRN
201608,29,2.1999999999999997,1.1517090521925133,AFR,ISR
201608,2,1.7,-0.192971734148205,AFR,ITA
201608,35,4.0742857142857147,1.6880509290094323,AFR,JPN
201608,118,2.958474576271187,-0.7391183729560391,AFR,KEN
201608,3,1,3.7878787878787903,AFR,KHM
201608,1,0,-1.13154172560113,AFR,KWT
201608,2,-9.5,-4.7713883196721305,AFR,LBN
201608,6,3.3333333333333335,1.1369790234907666,AFR,LBR
201608,10,0.38999999999999996,-2.6681805879192373,AFR,LBY
201608,3,2,-2.30775474588825,AFR,LKA
201608,10,4.15,-0.660545058409822,AFR,LSO
201608,1,-2,-0.57971014492754,AFR,LUX
201608,23,1.2782608695652173,0.12092852458180524,AFR,MAR
201608,1,3,-2.59481037924152,AFR,MDG
201608,1,-10,-0.74309978768578,AFR,MDV
201608,1,1,-2.7124773960217,AFR,MEX
201608,2,-4.4,-0.94637223974763,AFR,MKD
201608,4,2.875,-6.9433239686969852,AFR,MLI
201608,5,2.8,-1.1253399585077859,AFR,MOZ
201608,1,2.8,-1.24610591900312,AFR,MRT
201608,9,2.5,1.7760012364382254,AFR,MUS
201608,14,2.4714285714285715,-0.64027915284130921,AFR,MWI
201608,7,-4,1.1943315906286658,AFR,MYS
201608,4,2.95,-0.92139293368467245,AFR,NAM
201608,9,-0.70000000000000007,-5.6349157096289586,AFR,NER
201608,95,1.4294736842105267,-1.0706716859231833,AFR,NGA
201608,1,7.4,3.2983508245877,AFR,NLD
201608,1,8,2.92504570383912,AFR,NOR
201608,2,1,4.48504983388704,AFR,NPL
201608,2,-1.5,-5.8253807550731,AFR,PAK
201608,2,-7.5,-6.05326876513317,AFR,POL
201608,3,2.9333333333333336,-0.35682372545704993,AFR,PRK
201608,1,4,-5.13833992094862,AFR,PRY
201608,4,7,4.13533834586466,AFR,PSE
201608,10,2.8,-3.0850401908817888,AFR,RUS
201608,9,-0.24444444444444466,1.9294362759309847,AFR,RWA
201608,1,1,0.584795321637427,AFR,SAF
201608,6,-0.050000000000000044,-0.45548733591328849,AFR,SAU
201608,63,1.8603174603174604,-2.0769434987040354,AFR,SDN
201608,3,0.93333333333333324,-0.78264043001151007,AFR,SEN
201608,2,5.7,-0.073465859982709936,AFR,SGP
201608,4,0.64999999999999991,-0.86798237833349756,AFR,SLE
201608,24,2.1958333333333333,-3.4592958555819275,AFR,SOM
201608,32,0.38125,-3.6718378446985955,AFR,SSD
201608,6,2.8000000000000003,1.70454545454545,AFR,STP
201608,6,-1.6333333333333335,-0.76258898803306485,AFR,SWZ
201608,36,6.6722222222222225,-1.830394697672233,AFR,SYR
201608,10,2.9099999999999993,-0.22867111400596407,AFR,TCD
201608,18,2.3777777777777778,1.7398204590006765,AFR,TGO
201608,5,2.32,-5.1665781688787975,AFR,THA
201608,1,7,-0.30395136778116,AFR,TUN
201608,15,0.55333333333333334,-1.4092841040838471,AFR,TUR
201608,17,3.8235294117647061,0.79866209968038238,AFR,TZA
201608,23,2.5304347826086953,0.44075255226426824,AFR,UGA
201608,205,1.3278048780487803,-1.8940637849310042,AFR,USA
201608,1,1,-6.78336980306346,AFR,VNM
201608,2,3.3,-4.61538461538461,AFR,YEM
201608,636,0.25786163522012612,-2.0132128087321073,AFR,ZAF
201608,18,1.711111111111111,0.41093918807978946,AFR,ZMB
