YearMonth,NoOfEvents,GoldStein,ToneCount,Actor1CountryCode,Actor2CountryCode
201602,13,3.3384615384615381,1.2175583801829413,ABW,NLD
201602,32,-1.6031250014901166,-4.1079198756120192,ABW,USA
201602,13,1.7692307618948129,-2.4661953088235444,AFG,AFR
201602,13,1.5999999816601094,-1.5152309879080155,AFG,ARE
201602,87,-0.85747126710825949,-2.8908421654615171,AFG,AUS
201602,29,3.486206896551725,-3.9729720663953842,AFG,AUT
201602,15,4.3066666666666675,1.0595445729415813,AFG,AZE
201602,42,1.9309523764110748,-3.1477878836301407,AFG,BEL
201602,40,-0.75750000119209315,-0.24285675239077092,AFG,BGD
201602,46,-6.7652173933775517,-6.5522208385271892,AFG,BGR
201602,12,-4.541666666666667,-0.64151777576005087,AFG,BRA
201602,14,3.3999999999999995,0.015668666776261424,AFG,BTN
201602,119,0.10588234918458128,-2.0703014332508962,AFG,CAN
201602,36,-0.1166666666666667,-4.23921014430345,AFG,CHE
201602,917,4.304034896966809,-1.8259429618755492,AFG,CHN
201602,17,1.7705882352941178,0.61868555381528412,AFG,CZE
201602,510,2.0913725464601121,-3.3181438955715832,AFG,DEU
201602,51,0.95294117553561319,-4.2264790391396128,AFG,DNK
201602,11,-2.4363636363636365,-2.6686284525256867,AFG,EGY
201602,33,-2.5939393939393938,-3.6797411653840837,AFG,ESP
201602,249,1.6076305216574749,-4.7544581107580814,AFG,EUR
201602,13,1.0153846153846156,-3.6236233334535988,AFG,FIN
201602,55,-0.26909091060811829,-2.6784781914230482,AFG,FRA
201602,248,0.79153225767996982,-2.2554726450886022,AFG,GBR
201602,16,0.5,-2.8402115126638492,AFG,GHA
201602,355,-0.40788733069325767,-6.1307145251517641,AFG,GRC
201602,13,-2.0923076923076924,-3.0956931157841185,AFG,HUN
201602,12,-2.3333333333333335,-4.4602462209624552,AFG,IDN
201602,128,1.8804687492549435,-0.9831231775694218,AFG,IND
201602,474,0.788185651392876,-2.058210084467373,AFG,IRN
201602,731,-0.024350207122666823,-3.5041582258920267,AFG,IRQ
201602,19,0.0947368421052631,-1.9610542376492672,AFG,ISR
201602,27,0.511111111111111,-1.830859092860651,AFG,ITA
201602,29,1.7448275860013633,-3.9964675343045726,AFG,JOR
201602,21,2.9380952335539314,1.4119741538793817,AFG,JPN
201602,17,6,-0.55044764926580647,AFG,KAZ
201602,22,2.0772727359424934,-4.1071708101997224,AFG,KEN
201602,27,2.6148148148148143,-1.5984919732182599,AFG,KGZ
201602,21,2.409523809523809,1.0290328594044393,AFG,KWT
201602,34,-0.02941176680957578,-2.9414210836719925,AFG,LBY
201602,22,2.1363636363636358,3.8992981763816577,AFG,LKA
201602,14,1.5,-5.049225268086178,AFG,MAR
201602,40,-0.40250000238418571,-4.2694187523260059,AFG,MDA
201602,27,-0.60370370635279891,-1.6036396195579532,AFG,MDV
201602,225,-1.5262222277323396,-4.9174074569610182,AFG,MKD
201602,38,2.5552631553850675,1.4420468393091463,AFG,NLD
201602,25,1.475999998092651,-3.1209376415846566,AFG,NOR
201602,21,2.2904761904761894,1.7444106990878891,AFG,NPL
201602,4453,0.98722209715318521,-2.3777009485614271,AFG,PAK
201602,11,3.6636363636363636,2.4781452527904011,AFG,POL
201602,31,-0.70322579722250667,-2.545541714720096,AFG,PRK
201602,170,1.5747058803193712,-0.25644430386116862,AFG,QAT
201602,570,-0.018245612226034449,-1.8591994932119944,AFG,RUS
201602,34,-3.2911764705882347,-3.8339242761064241,AFG,SAS
201602,157,1.9471337608091397,-2.1492103908835523,AFG,SAU
201602,20,2.7399999928474426,-4.7342996586928381,AFG,SOM
201602,75,-5.51333333492279,-6.192832879525203,AFG,SRB
201602,13,-2.0307692307692311,1.8987509659371484,AFG,SVK
201602,71,-2.2211267605633798,-3.9116094245811297,AFG,SWE
201602,234,-0.87094017124583534,-4.2436065047247853,AFG,SYR
201602,128,0.56953125018626438,-1.313910012113914,AFG,TJK
201602,61,3.462295084312315,-0.69206970198373619,AFG,TKM
201602,88,1.4272727242924952,-2.872270222869437,AFG,TUR
201602,61,-1.7409836065573763,-2.7355979772749661,AFG,UKR
201602,2539,0.96065380089439856,-2.4173172131657221,AFG,USA
201602,46,-0.22826085919919264,-2.2937204819348156,AFG,UZB
201602,194,-3.5850515439338295,-4.1321256308864616,AFG,WST
201602,21,0.79047618593488422,-1.9568270990056189,AFG,YEM
201602,13,1.2076923040243295,-2.6417833255561303,AFR,AFG
201602,63,2.4222222184378008,-1.7074575254977935,AFR,AGO
201602,27,2.1074074056413434,1.4750754704891886,AFR,ARE
201602,12,2.6749999999999994,1.223211801041231,AFR,ARG
201602,223,2.1219730930210754,-0.14197417531614345,AFR,AUS
201602,574,1.9055749201400753,-3.244589252421421,AFR,BDI
201602,26,1.4269230778400714,0.6161236807689664,AFR,BEL
201602,39,0.13333333455599292,-1.3664456048357265,AFR,BEN
201602,35,1.4428571428571424,-1.2233818413290649,AFR,BFA
201602,12,-7.5,-5.8638921100316521,AFR,BGD
201602,19,3.0210526290692776,0.908993124368777,AFR,BHR
201602,90,2.2722222238779084,-1.2553349612387588,AFR,BRA
201602,11,2.0272727164355189,-2.3376258893111359,AFR,BRB
201602,108,2.2166666668874262,1.4363896666013982,AFR,BWA
201602,73,3.1863013692098132,-1.7485521327318736,AFR,CAF
201602,77,2.0974025964736946,-0.367340451316167,AFR,CAN
201602,83,1.9578313250139545,-0.96301966818376794,AFR,CHE
201602,396,2.3522727302680093,0.13771016006787429,AFR,CHN
201602,110,3.0290909051895136,1.0017681434538772,AFR,CIV
201602,62,2.0951612891689422,-0.59973989102680381,AFR,CMR
201602,73,2.6986301343734955,-2.1303238400910787,AFR,COD
201602,49,1.2836734674414807,-1.7951676763700868,AFR,COG
201602,40,2.6574999922513953,-2.9955622177718029,AFR,COL
201602,45,1.8355555597941078,0.48643250717539505,AFR,CUB
201602,33,-2.9212121298818876,-8.4948300697125685,AFR,CZE
201602,286,1.6346153849696781,-2.5981371580812525,AFR,DEU
201602,77,2.3558441611079437,-1.7957989545806949,AFR,DJI
201602,18,2.0111111097865635,0.376711482748537,AFR,DNK
201602,69,1.0724637656972031,-1.3880973029170522,AFR,DZA
201602,517,2.19226305360259,0.4538416553401437,AFR,EGY
201602,19,3.0105263358668277,-0.089524132372138451,AFR,ERI
201602,60,-0.21666666825612405,-1.639603008993878,AFR,ESP
201602,482,2.1939834014261383,-0.99189904958635289,AFR,ETH
201602,447,2.0800894875921108,-1.2471672125598392,AFR,EUR
201602,275,1.1218181813846935,-0.97338992688868531,AFR,FRA
201602,27,3.3000000000000003,-1.0676850979794437,AFR,GAB
201602,631,1.6012678293154066,-1.1942468351201467,AFR,GBR
201602,236,2.0118644064765858,1.0612929756993053,AFR,GHA
201602,38,1.507894716764751,-0.13818049458980533,AFR,GIN
201602,66,2.3015151500701911,-2.2477512740291896,AFR,GMB
201602,64,2.5499999992549416,-0.61623588530492313,AFR,GNQ
201602,74,1.0797297294880892,-1.5768667270213457,AFR,GRC
201602,12,0.20000000000000007,-0.24857620805513406,AFR,GUY
201602,30,2.0699999992052707,0.01974592244717345,AFR,IDN
201602,50,1.3119999999999998,-1.233471616725528,AFR,IND
201602,27,1.91481481746391,-0.82592718352951455,AFR,IRL
201602,130,2.906153843402862,-0.31402156645422608,AFR,IRN
201602,22,-0.068181820349259889,-2.8425988623877561,AFR,IRQ
201602,256,1.0527343740919615,-2.6912355561885928,AFR,ISR
201602,220,1.8959090905839748,-1.8389223229739224,AFR,ITA
201602,12,2.5500000158945721,0.93979975854075049,AFR,JAM
201602,26,2.265384611716637,-1.0789082070548277,AFR,JOR
201602,95,2.1199999977412989,0.65689300848154419,AFR,JPN
201602,375,1.5130666656494125,-0.16283826215219488,AFR,KEN
201602,26,0.0384615384615385,0.80565303253908926,AFR,KOR
201602,37,2.4486486512261467,0.77784371476098457,AFR,KWT
201602,30,1.9066666797796885,-2.1565245723851318,AFR,LBN
201602,61,2.8836065565953488,0.31184494380504851,AFR,LBR
201602,157,0.98726114311795354,-2.7455307338334438,AFR,LBY
201602,47,2.2638297867267694,-0.044147320565470528,AFR,LKA
201602,57,0.5368421048448796,-2.1687092375788439,AFR,LSO
201602,169,2.1769230739604781,0.11375847700940749,AFR,MAR
201602,21,2.5047619047619043,0.76301927729012442,AFR,MDG
201602,49,-0.4285714268684388,-1.701271903892942,AFR,MDV
201602,42,2.7071428650901432,-1.0432281456853356,AFR,MEX
201602,67,0.559701491825616,-1.7087145297199773,AFR,MLI
201602,137,0.786131385643117,-2.6192202550306605,AFR,MOZ
201602,51,3.174509807661468,-0.99516644370675111,AFR,MRT
201602,38,1.0947368395955936,1.4428928518944735,AFR,MUS
201602,86,1.5534883720930233,-1.2546933149318811,AFR,MWI
201602,104,1.9759615382896034,0.29794091965815628,AFR,NAM
201602,24,2.8083333293596908,-1.9516891692475522,AFR,NER
201602,572,1.3926573415319392,-0.68207552573038255,AFR,NGA
201602,42,1.6904761882055375,-0.88579520498821751,AFR,NLD
201602,15,1.6799999968210853,0.5882430915456901,AFR,NMR
201602,13,4.2692307692307692,1.6230469937061083,AFR,NOR
201602,29,2.655172408860305,1.2152064051539144,AFR,NZL
