ABW,NLD,0.342705496
AFG,AFR,-3.94076888
AFG,ARE,-2.275001083
AFG,ARG,-2.437725551
AFG,AUS,-0.837054028
AFG,AUT,-6.328145931
AFG,AZE,1.784093714
AFG,BEL,-0.783428777
AFG,BGD,-5.912870021
AFG,BGR,-5.415151828
AFG,CAN,-0.659815454
AFG,CHE,-1.061862729
AFG,CHN,-2.317747998
AFG,CYP,-2.138128986
AFG,CZE,-3.373366524
AFG,DEU,-2.982193207
AFG,DNK,-5.039929456
AFG,EGY,-3.636785588
AFG,ESP,-3.043094476
AFG,EUR,-4.30084555
AFG,FRA,-5.541048936
AFG,GBR,-3.498949292
AFG,GHA,-3.268039044
AFG,GRC,-4.991304336
AFG,IDN,-3.950724527
AFG,IND,-1.164899096
AFG,IRN,-1.557492063
AFG,IRQ,-3.617074996
AFG,ISR,-3.894833418
AFG,ITA,-4.293869775
AFG,JOR,-2.103049627
AFG,JPN,-2.744390925
AFG,KEN,-4.624011789
AFG,KOR,-0.53223439
AFG,KWT,-1.789137517
AFG,LBN,-5.8657206
AFG,LBY,-3.049192998
AFG,MAR,-3.393989254
AFG,MDV,-4.139202603
AFG,MEX,-3.39827241
AFG,MKD,-4.34569209
AFG,NLD,-0.733256816
AFG,NOR,-4.10678181
AFG,NPL,-1.817964737
AFG,PAK,-3.797408876
AFG,POL,1.557951245
AFG,PRK,-2.707933234
AFG,QAT,-1.459851777
AFG,RUS,-4.153442307
AFG,SAS,-1.717539044
AFG,SAU,-2.33592361
AFG,SOM,-4.766493073
AFG,SWE,-4.386081756
AFG,SYR,-4.187461772
AFG,TJK,-3.909238093
AFG,TKM,-1.803648186
AFG,TUN,-3.870916954
AFG,TUR,-2.185972271
AFG,UKR,-3.725654688
AFG,USA,-3.027064162
AFG,UZB,-3.534577219
AFG,VNM,-2.211922704
AFG,WST,-3.35044881
AFG,YEM,-3.379530571
AFG,ZAF,-8.222126348
AFG,ZWE,-1.302138601
AFR,AFG,-3.761999954
AFR,AGO,-0.379691583
AFR,ARE,0.005010284
AFR,ARG,-1.582754256
AFR,AUS,-1.645662152
AFR,BDI,-2.937926379
AFR,BEL,-3.243214009
AFR,BEN,1.049702422
AFR,BFA,-2.744931614
AFR,BGD,-5.439135512
AFR,BHR,-3.848903794
AFR,BRA,-1.450103085
AFR,BRB,-0.913014532
AFR,BWA,3.244835137
AFR,CAF,-2.452086534
AFR,CAN,-1.752925151
AFR,CHE,-1.240252768
AFR,CHN,1.250620421
AFR,CIV,-0.495113229
AFR,CMR,-1.593928116
AFR,COD,-1.076873877
AFR,COG,-0.059238586
AFR,CRB,-2.361681181
AFR,CUB,-0.895032885
AFR,CZE,-8.726180588
AFR,DEU,-3.710127521
AFR,DJI,-0.272790381
AFR,DNK,-3.045994342
AFR,DZA,-2.248390719
AFR,EGY,-0.005437078
AFR,ERI,-2.632963956
AFR,ESP,-0.598056431
AFR,ETH,-0.452960501
AFR,EUR,-1.845187121
AFR,FRA,-2.04048128
AFR,GAB,-1.870932514
AFR,GBR,-0.84390086
AFR,GHA,-0.113801144
AFR,GIN,-2.493076488
AFR,GMB,-1.055934457
AFR,GNQ,0.240950223
AFR,GRC,-2.116512253
AFR,IDN,-1.164053834
AFR,IND,1.243325953
AFR,IRL,1.276846227
AFR,IRN,-3.267326238
AFR,IRQ,-4.021749249
AFR,ISR,-2.366638807
AFR,ITA,-1.338984226
AFR,JOR,-1.002458645
AFR,JPN,-0.510100457
AFR,KEN,-1.936218921
AFR,KOR,-2.271393351
AFR,LBN,-1.652333404
AFR,LBR,-1.359790791
AFR,LBY,-2.275151175
AFR,LKA,-0.650315495
AFR,LSO,-1.551717716
AFR,MAR,0.031431255
AFR,MCO,-0.725420305
AFR,MDG,-2.295288786
AFR,MDV,-1.502709623
AFR,MEX,0.188415444
AFR,MLI,-2.186393881
AFR,MLT,-1.545944775
AFR,MOZ,-1.644783541
AFR,MRT,-2.81773699
AFR,MUS,0.023539622
AFR,MWI,-1.115321325
AFR,NAM,-1.377883152
AFR,NGA,-0.792890524
AFR,NLD,-1.165559294
AFR,NMR,-0.116124163
AFR,NOR,-2.565430623
AFR,NZL,0.578745415
AFR,PAK,-0.215671447
AFR,PHL,-0.829579491
AFR,POL,0.002435731
AFR,PRK,-3.030468545
AFR,PRT,-0.117798273
AFR,PSE,-1.005044472
AFR,QAT,0.330664499
AFR,RUS,-1.31230939
AFR,RWA,-0.919098688
AFR,SAF,-1.734505749
AFR,SAU,-4.875330296
AFR,SDN,-2.746832826
AFR,SEA,-3.020475734
AFR,SEN,-0.931823335
AFR,SLE,-1.037568529
AFR,SOM,-4.784533979
AFR,SRB,-0.688713247
AFR,SSD,-1.4148476
AFR,SWE,-1.857618437
AFR,SWZ,-1.25563808
AFR,SYR,-3.834960075
AFR,TCD,-1.447460343
AFR,TGO,-0.016117495
AFR,TUN,-3.279364725
AFR,TUR,-2.38405898
AFR,TZA,-1.066664953
AFR,UGA,0.221349649
AFR,USA,-1.103695894
AFR,VNM,-2.255511511
AFR,YEM,-3.999329396
AFR,ZAF,-1.99761405
AFR,ZMB,0.452469295
AFR,ZWE,-1.196902733
AGO,AFR,-0.010055756
AGO,BRA,0.05885507
AGO,CHN,0.729934112
AGO,COD,0.611868474
AGO,COG,-0.872670584
AGO,CUB,-1.395289094
AGO,FRA,-3.794800125
AGO,NAM,-1.140317208
AGO,NGA,-0.37739831
AGO,PRT,-0.265107051
AGO,RUS,1.295595629
AGO,USA,-3.010949722
AGO,VNM,-2.656372254
AGO,ZMB,2.167157514
AIA,DEU,-6.021321404
AIA,MDV,-10.23145817
ALB,BEL,-2.713142175
ALB,CHE,-1.587026436
ALB,CHN,-4.514424718
ALB,DEU,-2.19986871
ALB,EGY,2.215118065
ALB,ESP,-5.032434269
ALB,EUR,-0.97423159
ALB,FRA,-1.640450347
ALB,GBR,-2.739907434
ALB,GRC,-1.728945964
ALB,IRQ,-2.592429879
ALB,ITA,-2.152626908
ALB,MKD,-1.584770794
ALB,NLD,-2.534780565
ALB,PAK,-1.562956647
ALB,RUS,-4.905114331
ALB,SRB,-3.219563875
ALB,SYR,-4.776950807
ALB,TUR,-0.027955014
ALB,USA,-1.201541939
ALB,WST,-4.871474049
ARE,AFG,-1.761997918
ARE,AFR,-0.782779105
ARE,AUS,-0.144225831
ARE,AUT,0.934961229
ARE,BEL,1.280549937
ARE,BHR,-4.223931394
ARE,BRA,1.943701209
ARE,CAF,-5.320385393
ARE,CAN,-1.839866391
ARE,CHE,0.63083328
ARE,CHN,1.715213639
ARE,CYP,2.205925819
ARE,CZE,2.731517474
ARE,DEU,0.838288538
ARE,EGY,-0.13905514
