ABW,NLD,-3.628660872
ABW,PAN,3.915490935
ABW,USA,-3.138013745
ABW,VEN,-4.008383077
AFG,AFR,-1.63963125
AFG,ARE,1.624101527
AFG,AUS,-3.591711099
AFG,AUT,-3.934910685
AFG,AZE,0.239107254
AFG,BEL,-6.203653337
AFG,BGD,-1.653646689
AFG,BTN,1.998710944
AFG,CAN,-2.232146137
AFG,CHE,-4.137699042
AFG,CHN,-1.413818903
AFG,CUB,-4.762235721
AFG,DEU,-3.836893055
AFG,DZA,-6.852043879
AFG,EGY,-1.169249609
AFG,ERI,-5.590583824
AFG,ESP,-4.76464129
AFG,EUR,-5.116270815
AFG,FRA,-4.803867863
AFG,GBR,-2.496201589
AFG,GRC,-5.369375984
AFG,HRV,-4.738006188
AFG,IDN,1.40101157
AFG,IND,-0.892323321
AFG,IRN,-0.61789625
AFG,IRQ,-3.802262271
AFG,ISR,-2.714164801
AFG,JOR,-3.29656347
AFG,JPN,-0.032695756
AFG,KAZ,2.415134011
AFG,KEN,-2.706856374
AFG,KGZ,-0.742963421
AFG,LBY,-3.962226834
AFG,LKA,0.020155546
AFG,MAR,-2.410996643
AFG,MDA,-1.602878882
AFG,MDV,-3.214425572
AFG,MKD,-4.788522933
AFG,NGA,-1.182436882
AFG,NLD,-0.527252614
AFG,NOR,-1.593515261
AFG,NPL,-0.349367674
AFG,PAK,-3.423987339
AFG,PSE,-0.896178811
AFG,QAT,-2.449247072
AFG,RUS,-1.733035101
AFG,SAS,-0.925894152
AFG,SAU,-1.919282706
AFG,SWE,-2.760483066
AFG,SYR,-4.637406994
AFG,TJK,-1.854299726
AFG,TKM,-0.39711964
AFG,TUN,-6.857883623
AFG,TUR,-5.52743307
AFG,UKR,-1.926064284
AFG,USA,-2.682366294
AFG,UZB,-4.026229039
AFG,VNM,-1.345823882
AFG,WST,-2.166025579
AFG,YEM,-4.693219567
AFG,ZWE,-1.956065252
AFR,AFG,-0.89542516
AFR,AGO,-2.217722112
AFR,ARE,0.897365079
AFR,ARG,0.498977583
AFR,AUS,-1.305441008
AFR,AZE,-4.419484024
AFR,BDI,-3.573472527
AFR,BEL,-5.557485964
AFR,BEN,-0.604439543
AFR,BFA,-2.977586622
AFR,BGD,-1.755417896
AFR,BGR,-0.775235174
AFR,BRA,-0.287280667
AFR,BRN,0.788436268
AFR,BWA,0.478471185
AFR,CAF,-2.607642804
AFR,CAN,-0.444382373
AFR,CHE,0.344836061
AFR,CHN,0.57608542
AFR,CIV,-2.361672857
AFR,CMR,-0.273127302
AFR,COD,-2.082217973
AFR,COG,-2.454187114
AFR,COL,-1.91515649
AFR,CPV,-0.720786276
AFR,CRB,-2.328223185
AFR,CUB,-0.509359505
AFR,CYP,-4.123725025
AFR,DEU,-1.652752766
AFR,DJI,-0.613182274
AFR,DNK,-2.200037344
AFR,DZA,-2.052204876
AFR,EAF,1.547807624
AFR,EGY,1.334336104
AFR,ERI,-1.171036173
AFR,ESP,-1.31192472
AFR,ETH,-0.840811897
AFR,EUR,-1.830306192
AFR,FRA,-0.92341026
AFR,GAB,-0.584453748
AFR,GBR,-0.61606166
AFR,GHA,0.167172372
AFR,GIN,1.154137777
AFR,GMB,1.00102645
AFR,GNB,0.118796631
AFR,GNQ,-1.082663857
AFR,GRC,-3.171634196
AFR,GUY,-3.493478044
AFR,IDN,-1.031947038
AFR,IND,-1.144550227
AFR,IRL,-1.310429747
AFR,IRN,-1.924328388
AFR,IRQ,-2.693653108
AFR,ISR,-1.622435105
AFR,ITA,-1.984489837
AFR,JAM,0.278248165
AFR,JOR,-0.42973031
AFR,JPN,-0.233702564
AFR,KEN,-1.500383439
AFR,KOR,0.234722332
AFR,KWT,-2.119729247
AFR,LBN,-2.926746684
AFR,LBR,-0.182626277
AFR,LBY,-3.830277867
AFR,LKA,-1.908093275
AFR,LSO,-1.216009763
AFR,MAR,-0.513358136
